time_s,T_center,T_surface,C_center,C_surface
3805,41.1785,43.6689,2.5165,1.4561
3806,41.1822,43.672,2.5165,1.456
3807,41.186,43.6751,2.5164,1.4559
3808,41.1898,43.6782,2.5164,1.4559
3809,41.1936,43.6812,2.5163,1.4558
3810,41.1974,43.6843,2.5163,1.4557
3811,41.2011,43.6873,2.5162,1.4557
3812,41.2049,43.6904,2.5162,1.4556
3813,41.2087,43.6934,2.5161,1.4555
3814,41.2125,43.6964,2.5161,1.4554
3815,41.2162,43.6995,2.516,1.4554
3816,41.22,43.7025,2.516,1.4553
3817,41.2238,43.7055,2.5159,1.4552
3818,41.2276,43.7085,2.5159,1.4552
3819,41.2313,43.7116,2.5158,1.4551
3820,41.2351,43.7146,2.5158,1.455
3821,41.2389,43.7176,2.5157,1.4549
3822,41.2426,43.7206,2.5157,1.4549
3823,41.2464,43.7236,2.5156,1.4548
3824,41.2502,43.7266,2.5156,1.4547
3825,41.2539,43.7296,2.5155,1.4547
3826,41.2577,43.7325,2.5155,1.4546
3827,41.2615,43.7355,2.5154,1.4545
3828,41.2652,43.7385,2.5154,1.4544
3829,41.269,43.7415,2.5153,1.4544
3830,41.2727,43.7444,2.5153,1.4543
3831,41.2765,43.7474,2.5152,1.4542
3832,41.2803,43.7504,2.5152,1.4542
3833,41.284,43.7533,2.5151,1.4541
3834,41.2878,43.7563,2.5151,1.454
3835,41.2915,43.7592,2.515,1.4539
3836,41.2953,43.7622,2.515,1.4539
3837,41.299,43.7651,2.5149,1.4538
3838,41.3028,43.7681,2.5149,1.4537
3839,41.3065,43.771,2.5148,1.4536
3840,41.3103,43.774,2.5148,1.4536
3841,41.314,43.7769,2.5147,1.4535
3842,41.3178,43.7798,2.5147,1.4534
3843,41.3215,43.7828,2.5146,1.4534
3844,41.3253,43.7857,2.5146,1.4533
3845,41.329,43.7886,2.5145,1.4532
3846,41.3328,43.7916,2.5145,1.4531
3847,41.3365,43.7945,2.5144,1.4531
3848,41.3403,43.7974,2.5144,1.453
3849,41.344,43.8004,2.5143,1.4529
3850,41.3478,43.8033,2.5143,1.4529
3851,41.3515,43.8062,2.5142,1.4528
3852,41.3552,43.8092,2.5142,1.4527
3853,41.359,43.8121,2.5141,1.4526
3854,41.3627,43.815,2.5141,1.4526
3855,41.3665,43.8179,2.514,1.4525
3856,41.3702,43.8209,2.514,1.4524
3857,41.3739,43.8238,2.5139,1.4524
3858,41.3777,43.8267,2.5138,1.4523
3859,41.3814,43.8296,2.5138,1.4522
3860,41.3851,43.8325,2.5137,1.4521
3861,41.3889,43.8354,2.5137,1.4521
3862,41.3926,43.8383,2.5136,1.452
3863,41.3963,43.8412,2.5136,1.4519
3864,41.4001,43.8441,2.5135,1.4519
3865,41.4038,43.847,2.5135,1.4518
3866,41.4075,43.8499,2.5134,1.4517
3867,41.4112,43.8528,2.5134,1.4516
3868,41.415,43.8557,2.5133,1.4516
3869,41.4187,43.8586,2.5133,1.4515
3870,41.4224,43.8615,2.5132,1.4514
3871,41.4262,43.8644,2.5132,1.4514
3872,41.4299,43.8673,2.5131,1.4513
3873,41.4336,43.8702,2.5131,1.4512
3874,41.4373,43.8731,2.513,1.4511
3875,41.441,43.8759,2.513,1.4511
3876,41.4448,43.8788,2.5129,1.451
3877,41.4485,43.8817,2.5129,1.4509
3878,41.4522,43.8846,2.5128,1.4509
3879,41.4559,43.8874,2.5128,1.4508
3880,41.4596,43.8903,2.5127,1.4507
3881,41.4634,43.8932,2.5126,1.4506
3882,41.4671,43.8961,2.5126,1.4506
3883,41.4708,43.8989,2.5125,1.4505
3884,41.4745,43.9018,2.5125,1.4504
3885,41.4782,43.9047,2.5124,1.4504
3886,41.4819,43.9075,2.5124,1.4503
3887,41.4856,43.9104,2.5123,1.4502
3888,41.4894,43.9132,2.5123,1.4501
3889,41.4931,43.9161,2.5122,1.4501
3890,41.4968,43.9189,2.5122,1.45
3891,41.5005,43.9218,2.5121,1.4499
3892,41.5042,43.9246,2.5121,1.4499
3893,41.5079,43.9275,2.512,1.4498
3894,41.5116,43.9303,2.512,1.4497
3895,41.5153,43.9332,2.5119,1.4496
3896,41.519,43.936,2.5119,1.4496
3897,41.5227,43.9389,2.5118,1.4495
3898,41.5264,43.9417,2.5117,1.4494
3899,41.5301,43.9445,2.5117,1.4494
3900,41.5338,43.9474,2.5116,1.4493
3901,41.5375,43.9502,2.5116,1.4492
3902,41.5412,43.9531,2.5115,1.4491
3903,41.5449,43.9559,2.5115,1.4491
3904,41.5486,43.9588,2.5114,1.449
3905,41.5523,43.9617,2.5114,1.4489
3906,41.556,43.9645,2.5113,1.4489
3907,41.5597,43.9674,2.5113,1.4488
3908,41.5634,43.9702,2.5112,1.4487
3909,41.5671,43.9731,2.5112,1.4486
3910,41.5708,43.976,2.5111,1.4486
3911,41.5745,43.9788,2.5111,1.4485
3912,41.5782,43.9817,2.511,1.4484
3913,41.5819,43.9846,2.5109,1.4484
3914,41.5856,43.9874,2.5109,1.4483
3915,41.5892,43.9903,2.5108,1.4482
3916,41.5929,43.9932,2.5108,1.4481
3917,41.5966,43.9961,2.5107,1.4481
3918,41.6003,43.9989,2.5107,1.448
3919,41.604,44.0018,2.5106,1.4479
3920,41.6077,44.0047,2.5106,1.4479
3921,41.6114,44.0075,2.5105,1.4478
3922,41.615,44.0104,2.5105,1.4477
3923,41.6187,44.0133,2.5104,1.4476
3924,41.6224,44.0161,2.5103,1.4476
3925,41.6261,44.019,2.5103,1.4475
3926,41.6298,44.0219,2.5102,1.4474
3927,41.6334,44.0247,2.5102,1.4474
3928,41.6371,44.0276,2.5101,1.4473
3929,41.6408,44.0305,2.5101,1.4472
3930,41.6445,44.0333,2.51,1.4471
3931,41.6482,44.0362,2.51,1.4471
3932,41.6518,44.0391,2.5099,1.447
3933,41.6555,44.0419,2.5099,1.4469
3934,41.6592,44.0448,2.5098,1.4469
3935,41.6628,44.0477,2.5097,1.4468
3936,41.6665,44.0505,2.5097,1.4467
3937,41.6702,44.0534,2.5096,1.4466
3938,41.6739,44.0563,2.5096,1.4466
3939,41.6775,44.0591,2.5095,1.4465
3940,41.6812,44.062,2.5095,1.4464
3941,41.6849,44.0649,2.5094,1.4464
3942,41.6885,44.0677,2.5094,1.4463
3943,41.6922,44.0706,2.5093,1.4462
3944,41.6959,44.0734,2.5092,1.4461
3945,41.6995,44.0763,2.5092,1.4461
3946,41.7032,44.0792,2.5091,1.446
3947,41.7068,44.082,2.5091,1.4459
3948,41.7105,44.0849,2.509,1.4459
3949,41.7142,44.0877,2.509,1.4458
3950,41.7178,44.0906,2.5089,1.4457
3951,41.7215,44.0935,2.5089,1.4457
3952,41.7251,44.0963,2.5088,1.4456
3953,41.7288,44.0992,2.5087,1.4455
3954,41.7324,44.102,2.5087,1.4454
3955,41.7361,44.1049,2.5086,1.4454
3956,41.7398,44.1077,2.5086,1.4453
3957,41.7434,44.1106,2.5085,1.4452
3958,41.7471,44.1134,2.5085,1.4452
3959,41.7507,44.1163,2.5084,1.4451
3960,41.7544,44.1191,2.5084,1.445
3961,41.758,44.122,2.5083,1.4449
3962,41.7617,44.1247,2.5082,1.4449
3963,41.7653,44.1275,2.5082,1.4448
3964,41.7689,44.1302,2.5081,1.4447
3965,41.7726,44.133,2.5081,1.4447
3966,41.7762,44.1357,2.508,1.4446
3967,41.7799,44.1384,2.508,1.4445
3968,41.7835,44.1411,2.5079,1.4444
3969,41.7872,44.1438,2.5078,1.4444
3970,41.7908,44.1465,2.5078,1.4443
3971,41.7944,44.1491,2.5077,1.4442
3972,41.7981,44.1518,2.5077,1.4442
3973,41.8017,44.1544,2.5076,1.4441
3974,41.8054,44.1571,2.5076,1.444
3975,41.809,44.1597,2.5075,1.4439
3976,41.8126,44.1623,2.5074,1.4439
3977,41.8163,44.165,2.5074,1.4438
3978,41.8199,44.1676,2.5073,1.4437
3979,41.8235,44.1702,2.5073,1.4437
3980,41.8271,44.1728,2.5072,1.4436
3981,41.8308,44.1754,2.5072,1.4435
3982,41.8344,44.178,2.5071,1.4435
3983,41.838,44.1805,2.507,1.4434
3984,41.8417,44.1831,2.507,1.4433
3985,41.8453,44.1857,2.5069,1.4432
3986,41.8489,44.1883,2.5069,1.4432
3987,41.8525,44.1908,2.5068,1.4431
3988,41.8562,44.1934,2.5068,1.443
3989,41.8598,44.1959,2.5067,1.443
3990,41.8634,44.1985,2.5066,1.4429
3991,41.867,44.201,2.5066,1.4428
3992,41.8706,44.2035,2.5065,1.4427
3993,41.8742,44.2061,2.5065,1.4427
3994,41.8779,44.2086,2.5064,1.4426
3995,41.8815,44.2111,2.5064,1.4425
3996,41.8851,44.2136,2.5063,1.4425
3997,41.8887,44.2161,2.5062,1.4424
3998,41.8923,44.2186,2.5062,1.4423
3999,41.8959,44.2211,2.5061,1.4422
4000,41.8995,44.2236,2.5061,1.4422
4001,41.9031,44.2261,2.506,1.4421
4002,41.9068,44.2286,2.506,1.442
4003,41.9104,44.2311,2.5059,1.442
4004,41.914,44.2336,2.5058,1.4419
4005,41.9176,44.236,2.5058,1.4418
4006,41.9212,44.2385,2.5057,1.4417
4007,41.9248,44.241,2.5057,1.4417
4008,41.9284,44.2434,2.5056,1.4416
4009,41.932,44.2459,2.5055,1.4415
4010,41.9356,44.2483,2.5055,1.4415
4011,41.9392,44.2508,2.5054,1.4414
4012,41.9428,44.2532,2.5054,1.4413
4013,41.9464,44.2557,2.5053,1.4412
4014,41.95,44.2581,2.5053,1.4412
4015,41.9536,44.2605,2.5052,1.4411
4016,41.9571,44.263,2.5051,1.441
4017,41.9607,44.2654,2.5051,1.441
4018,41.9643,44.2678,2.505,1.4409
4019,41.9679,44.2702,2.505,1.4408
4020,41.9715,44.2726,2.5049,1.4407
4021,41.9751,44.275,2.5048,1.4407
4022,41.9787,44.2774,2.5048,1.4406
4023,41.9823,44.2798,2.5047,1.4405
4024,41.9859,44.2822,2.5047,1.4405
4025,41.9894,44.2846,2.5046,1.4404
4026,41.993,44.287,2.5045,1.4403
4027,41.9966,44.2894,2.5045,1.4402
4028,42.0002,44.2917,2.5044,1.4402
4029,42.0038,44.2941,2.5044,1.4401
4030,42.0073,44.2965,2.5043,1.44
4031,42.0109,44.2988,2.5042,1.44
4032,42.0145,44.3012,2.5042,1.4399
4033,42.0181,44.3035,2.5041,1.4398
4034,42.0216,44.3059,2.5041,1.4397
4035,42.0252,44.3082,2.504,1.4397
4036,42.0288,44.3105,2.504,1.4396
4037,42.0324,44.3129,2.5039,1.4395
4038,42.0359,44.3152,2.5038,1.4395
4039,42.0395,44.3175,2.5038,1.4394
4040,42.0431,44.3198,2.5037,1.4393
4041,42.0466,44.3222,2.5037,1.4392
4042,42.0502,44.3245,2.5036,1.4392
4043,42.0537,44.3268,2.5035,1.4391
4044,42.0573,44.3291,2.5035,1.439
4045,42.0609,44.3314,2.5034,1.439
4046,42.0644,44.3337,2.5034,1.4389
4047,42.068,44.336,2.5033,1.4388
4048,42.0715,44.3383,2.5032,1.4387
4049,42.0751,44.3406,2.5032,1.4387
4050,42.0787,44.3429,2.5031,1.4386
4051,42.0822,44.3451,2.5031,1.4385
4052,42.0858,44.3474,2.503,1.4385
4053,42.0893,44.3497,2.5029,1.4384
4054,42.0929,44.352,2.5029,1.4383
4055,42.0964,44.3542,2.5028,1.4382
4056,42.1,44.3565,2.5028,1.4382
4057,42.1035,44.3588,2.5027,1.4381
4058,42.1071,44.361,2.5026,1.438
4059,42.1106,44.3633,2.5026,1.438
4060,42.1142,44.3655,2.5025,1.4379
4061,42.1177,44.3678,2.5024,1.4378
4062,42.1212,44.37,2.5024,1.4377
4063,42.1248,44.3722,2.5023,1.4377
4064,42.1283,44.3745,2.5023,1.4376
4065,42.1319,44.3767,2.5022,1.4375
4066,42.1354,44.379,2.5021,1.4375
4067,42.1389,44.3812,2.5021,1.4374
4068,42.1425,44.3834,2.502,1.4373
4069,42.146,44.3856,2.502,1.4372
4070,42.1495,44.3878,2.5019,1.4372
4071,42.1531,44.3901,2.5018,1.4371
4072,42.1566,44.3923,2.5018,1.437
4073,42.1601,44.3945,2.5017,1.4369
4074,42.1637,44.3967,2.5017,1.4369
4075,42.1672,44.3989,2.5016,1.4368
4076,42.1707,44.4011,2.5015,1.4367
4077,42.1742,44.4033,2.5015,1.4367
4078,42.1778,44.4055,2.5014,1.4366
4079,42.1813,44.4077,2.5013,1.4365
4080,42.1848,44.4099,2.5013,1.4364
4081,42.1883,44.4121,2.5012,1.4364
4082,42.1918,44.4145,2.5012,1.4363
4083,42.1953,44.4169,2.5011,1.4362
4084,42.1989,44.4193,2.501,1.4362
4085,42.2024,44.4218,2.501,1.4361
4086,42.2059,44.4243,2.5009,1.436
4087,42.2094,44.4268,2.5009,1.4359
4088,42.2129,44.4293,2.5008,1.4359
4089,42.2164,44.4319,2.5007,1.4358
4090,42.2199,44.4345,2.5007,1.4357
4091,42.2234,44.4371,2.5006,1.4357
4092,42.2269,44.4397,2.5005,1.4356
4093,42.2305,44.4423,2.5005,1.4355
4094,42.234,44.445,2.5004,1.4354
4095,42.2375,44.4477,2.5004,1.4354
4096,42.241,44.4503,2.5003,1.4353
4097,42.2445,44.453,2.5002,1.4352
4098,42.248,44.4557,2.5002,1.4352
4099,42.2515,44.4584,2.5001,1.4351
4100,42.255,44.4612,2.5,1.435
4101,42.2584,44.4639,2.5,1.4349
4102,42.2619,44.4667,2.4999,1.4349
4103,42.2654,44.4694,2.4999,1.4348
4104,42.2689,44.4722,2.4998,1.4347
4105,42.2724,44.475,2.4997,1.4347
4106,42.2759,44.4777,2.4997,1.4346
4107,42.2794,44.4805,2.4996,1.4345
4108,42.2829,44.4834,2.4995,1.4345
4109,42.2864,44.4862,2.4995,1.4344
4110,42.2898,44.489,2.4994,1.4343
4111,42.2933,44.4918,2.4994,1.4342
4112,42.2968,44.4947,2.4993,1.4342
4113,42.3003,44.4975,2.4992,1.4341
4114,42.3038,44.5004,2.4992,1.434
4115,42.3072,44.5033,2.4991,1.434
4116,42.3107,44.5061,2.499,1.4339
4117,42.3142,44.509,2.499,1.4338
4118,42.3177,44.5119,2.4989,1.4337
4119,42.3211,44.5148,2.4989,1.4337
4120,42.3246,44.5177,2.4988,1.4336
4121,42.3281,44.5206,2.4987,1.4335
4122,42.3315,44.5235,2.4987,1.4335
4123,42.335,44.5264,2.4986,1.4334
4124,42.3385,44.5294,2.4985,1.4333
4125,42.3419,44.5323,2.4985,1.4333
4126,42.3454,44.5353,2.4984,1.4332
4127,42.3488,44.5382,2.4983,1.4331
4128,42.3523,44.5412,2.4983,1.433
4129,42.3558,44.5441,2.4982,1.433
4130,42.3592,44.5471,2.4982,1.4329
4131,42.3627,44.5501,2.4981,1.4328
4132,42.3661,44.553,2.498,1.4328
4133,42.3696,44.556,2.498,1.4327
4134,42.373,44.559,2.4979,1.4326
4135,42.3765,44.562,2.4978,1.4326
4136,42.3799,44.565,2.4978,1.4325
4137,42.3834,44.568,2.4977,1.4324
4138,42.3868,44.571,2.4976,1.4323
4139,42.3903,44.574,2.4976,1.4323
4140,42.3937,44.5771,2.4975,1.4322
4141,42.3971,44.58,2.4974,1.4321
4142,42.4006,44.5829,2.4974,1.4321
4143,42.404,44.5857,2.4973,1.432
4144,42.4075,44.5885,2.4973,1.4319
4145,42.4109,44.5913,2.4972,1.4319
4146,42.4143,44.594,2.4971,1.4318
4147,42.4178,44.5967,2.4971,1.4317
4148,42.4212,44.5994,2.497,1.4317
4149,42.4246,44.6021,2.4969,1.4316
4150,42.428,44.6048,2.4969,1.4315
4151,42.4315,44.6074,2.4968,1.4314
4152,42.4349,44.6101,2.4967,1.4314
4153,42.4383,44.6127,2.4967,1.4313
4154,42.4417,44.6153,2.4966,1.4312
4155,42.4451,44.6179,2.4965,1.4312
4156,42.4486,44.6205,2.4965,1.4311
4157,42.452,44.6231,2.4964,1.431
4158,42.4554,44.6256,2.4964,1.431
4159,42.4588,44.6282,2.4963,1.4309
4160,42.4622,44.6308,2.4962,1.4308
4161,42.4656,44.6333,2.4962,1.4307
4162,42.469,44.6358,2.4961,1.4307
4163,42.4725,44.6383,2.496,1.4306
4164,42.4759,44.6409,2.496,1.4305
4165,42.4793,44.6434,2.4959,1.4305
4166,42.4827,44.6459,2.4958,1.4304
4167,42.4861,44.6483,2.4958,1.4303
4168,42.4895,44.6508,2.4957,1.4303
4169,42.4929,44.6533,2.4956,1.4302
4170,42.4963,44.6558,2.4956,1.4301
4171,42.4997,44.6582,2.4955,1.43
4172,42.503,44.6607,2.4954,1.43
4173,42.5064,44.6631,2.4954,1.4299
4174,42.5098,44.6656,2.4953,1.4298
4175,42.5132,44.668,2.4952,1.4298
4176,42.5166,44.6704,2.4952,1.4297
4177,42.52,44.6728,2.4951,1.4296
4178,42.5234,44.6753,2.495,1.4296
4179,42.5268,44.6777,2.495,1.4295
4180,42.5301,44.6801,2.4949,1.4294
4181,42.5335,44.6825,2.4948,1.4293
4182,42.5369,44.6849,2.4948,1.4293
4183,42.5403,44.6872,2.4947,1.4292
4184,42.5437,44.6896,2.4946,1.4291
4185,42.547,44.692,2.4946,1.4291
4186,42.5504,44.6944,2.4945,1.429
4187,42.5538,44.6967,2.4944,1.4289
4188,42.5571,44.6991,2.4944,1.4289
4189,42.5605,44.7015,2.4943,1.4288
4190,42.5639,44.7038,2.4942,1.4287
4191,42.5672,44.7061,2.4942,1.4286
4192,42.5706,44.7085,2.4941,1.4286
4193,42.574,44.7108,2.494,1.4285
4194,42.5773,44.7132,2.494,1.4284
4195,42.5807,44.7155,2.4939,1.4284
4196,42.584,44.7178,2.4938,1.4283
4197,42.5874,44.7201,2.4938,1.4282
4198,42.5907,44.7224,2.4937,1.4282
4199,42.5941,44.7247,2.4936,1.4281
4200,42.5974,44.727,2.4936,1.428
4201,42.6008,44.7294,2.4935,1.4279
4202,42.6041,44.7318,2.4934,1.4279
4203,42.6075,44.7342,2.4934,1.4278
4204,42.6108,44.7367,2.4933,1.4277
4205,42.6142,44.7391,2.4932,1.4277
4206,42.6175,44.7416,2.4932,1.4276
4207,42.6209,44.7441,2.4931,1.4275
4208,42.6242,44.7466,2.493,1.4275
4209,42.6275,44.7491,2.493,1.4274
4210,42.6309,44.7516,2.4929,1.4273
4211,42.6342,44.7542,2.4928,1.4272
4212,42.6375,44.7567,2.4928,1.4272
4213,42.6409,44.7593,2.4927,1.4271
4214,42.6442,44.7618,2.4926,1.427
4215,42.6475,44.7644,2.4926,1.427
4216,42.6509,44.767,2.4925,1.4269
4217,42.6542,44.7695,2.4924,1.4268
4218,42.6575,44.7721,2.4924,1.4268
4219,42.6608,44.7747,2.4923,1.4267
4220,42.6641,44.7773,2.4922,1.4266
4221,42.6675,44.7799,2.4922,1.4265
4222,42.6708,44.7825,2.4921,1.4265
4223,42.6741,44.7851,2.492,1.4264
4224,42.6774,44.7877,2.492,1.4263
4225,42.6807,44.7903,2.4919,1.4263
4226,42.684,44.7929,2.4918,1.4262
4227,42.6874,44.7956,2.4918,1.4261
4228,42.6907,44.7982,2.4917,1.4261
4229,42.694,44.8008,2.4916,1.426
4230,42.6973,44.8035,2.4916,1.4259
4231,42.7006,44.8061,2.4915,1.4258
4232,42.7039,44.8087,2.4914,1.4258
4233,42.7072,44.8114,2.4914,1.4257
4234,42.7105,44.814,2.4913,1.4256
4235,42.7138,44.8167,2.4912,1.4256
4236,42.7171,44.8193,2.4911,1.4255
4237,42.7204,44.822,2.4911,1.4254
4238,42.7237,44.8247,2.491,1.4254
4239,42.727,44.8273,2.4909,1.4253
4240,42.7303,44.83,2.4909,1.4252
4241,42.7336,44.8327,2.4908,1.4252
4242,42.7369,44.8353,2.4907,1.4251
4243,42.7401,44.838,2.4907,1.425
4244,42.7434,44.8407,2.4906,1.4249
4245,42.7467,44.8434,2.4905,1.4249
4246,42.75,44.846,2.4905,1.4248
4247,42.7533,44.8487,2.4904,1.4247
4248,42.7566,44.8514,2.4903,1.4247
4249,42.7599,44.8541,2.4903,1.4246
4250,42.7631,44.8568,2.4902,1.4245
4251,42.7664,44.8595,2.4901,1.4245
4252,42.7697,44.8622,2.49,1.4244
4253,42.773,44.8649,2.49,1.4243
4254,42.7762,44.8676,2.4899,1.4242
4255,42.7795,44.8703,2.4898,1.4242
4256,42.7828,44.873,2.4898,1.4241
4257,42.7861,44.8757,2.4897,1.424
4258,42.7893,44.8784,2.4896,1.424
4259,42.7926,44.8811,2.4896,1.4239
4260,42.7959,44.8838,2.4895,1.4238
4261,42.7991,44.8866,2.4894,1.4238
4262,42.8024,44.8894,2.4894,1.4237
4263,42.8057,44.8922,2.4893,1.4236
4264,42.8089,44.895,2.4892,1.4236
4265,42.8122,44.8978,2.4891,1.4235
4266,42.8154,44.9006,2.4891,1.4234
4267,42.8187,44.9035,2.489,1.4234
4268,42.8219,44.9064,2.4889,1.4233
4269,42.8252,44.9092,2.4889,1.4232
4270,42.8285,44.9121,2.4888,1.4231
4271,42.8317,44.915,2.4887,1.4231
4272,42.835,44.9179,2.4887,1.423
4273,42.8382,44.9208,2.4886,1.4229
4274,42.8415,44.9238,2.4885,1.4229
4275,42.8447,44.9267,2.4884,1.4228
4276,42.848,44.9296,2.4884,1.4227
4277,42.8512,44.9326,2.4883,1.4227
4278,42.8544,44.9355,2.4882,1.4226
4279,42.8577,44.9385,2.4882,1.4225
4280,42.8609,44.9414,2.4881,1.4225
4281,42.8642,44.9444,2.488,1.4224
4282,42.8674,44.9474,2.488,1.4223
4283,42.8706,44.9504,2.4879,1.4223
4284,42.8739,44.9534,2.4878,1.4222
4285,42.8771,44.9564,2.4877,1.4221
4286,42.8804,44.9594,2.4877,1.422
4287,42.8836,44.9624,2.4876,1.422
4288,42.8868,44.9654,2.4875,1.4219
4289,42.89,44.9684,2.4875,1.4218
4290,42.8933,44.9714,2.4874,1.4218
4291,42.8965,44.9744,2.4873,1.4217
4292,42.8997,44.9775,2.4872,1.4216
4293,42.903,44.9805,2.4872,1.4216
4294,42.9062,44.9836,2.4871,1.4215
4295,42.9094,44.9866,2.487,1.4214
4296,42.9126,44.9897,2.487,1.4214
4297,42.9158,44.9927,2.4869,1.4213
4298,42.9191,44.9958,2.4868,1.4212
4299,42.9223,44.9989,2.4868,1.4212
4300,42.9255,45.0019,2.4867,1.4211
4301,42.9287,45.005,2.4866,1.421
4302,42.9319,45.0081,2.4865,1.421
4303,42.9351,45.0112,2.4865,1.4209
4304,42.9383,45.0143,2.4864,1.4208
4305,42.9416,45.0174,2.4863,1.4208
4306,42.9448,45.0205,2.4863,1.4207
4307,42.948,45.0236,2.4862,1.4206
4308,42.9512,45.0267,2.4861,1.4206
4309,42.9544,45.0298,2.486,1.4205
4310,42.9576,45.0329,2.486,1.4204
4311,42.9608,45.036,2.4859,1.4204
4312,42.964,45.0391,2.4858,1.4203
4313,42.9672,45.0423,2.4858,1.4202
4314,42.9704,45.0454,2.4857,1.4201
4315,42.9736,45.0485,2.4856,1.4201
4316,42.9768,45.0517,2.4855,1.42
4317,42.98,45.0548,2.4855,1.4199
4318,42.9832,45.058,2.4854,1.4199
4319,42.9864,45.0611,2.4853,1.4198
4320,42.9896,45.0643,2.4852,1.4197
4321,42.9928,45.0673,2.4852,1.4197
4322,42.9959,45.0702,2.4851,1.4196
4323,42.9991,45.073,2.485,1.4195
4324,43.0023,45.0757,2.485,1.4195
4325,43.0055,45.0784,2.4849,1.4194
4326,43.0087,45.0811,2.4848,1.4193
4327,43.0119,45.0837,2.4847,1.4193
4328,43.0151,45.0862,2.4847,1.4192
4329,43.0182,45.0888,2.4846,1.4191
4330,43.0214,45.0913,2.4845,1.4191
4331,43.0246,45.0938,2.4845,1.419
4332,43.0278,45.0962,2.4844,1.4189
4333,43.031,45.0986,2.4843,1.4189
4334,43.0341,45.101,2.4842,1.4188
4335,43.0373,45.1034,2.4842,1.4187
4336,43.0405,45.1057,2.4841,1.4187
4337,43.0436,45.1081,2.484,1.4186
4338,43.0468,45.1104,2.4839,1.4185
4339,43.05,45.1127,2.4839,1.4185
4340,43.0532,45.1149,2.4838,1.4184
4341,43.0563,45.1172,2.4837,1.4183
4342,43.0595,45.1194,2.4837,1.4183
4343,43.0627,45.1216,2.4836,1.4182
4344,43.0658,45.1238,2.4835,1.4181
4345,43.069,45.1259,2.4834,1.4181
4346,43.0721,45.1281,2.4834,1.418
4347,43.0753,45.1302,2.4833,1.4179
4348,43.0785,45.1323,2.4832,1.4178
4349,43.0816,45.1344,2.4831,1.4178
4350,43.0848,45.1365,2.4831,1.4177
4351,43.0879,45.1386,2.483,1.4176
4352,43.0911,45.1407,2.4829,1.4176
4353,43.0942,45.1427,2.4828,1.4175
4354,43.0974,45.1447,2.4828,1.4174
4355,43.1005,45.1467,2.4827,1.4174
4356,43.1037,45.1487,2.4826,1.4173
4357,43.1068,45.1507,2.4826,1.4172
4358,43.11,45.1527,2.4825,1.4172
4359,43.1131,45.1547,2.4824,1.4171
4360,43.1163,45.1566,2.4823,1.417
4361,43.1194,45.1585,2.4823,1.417
4362,43.1226,45.1605,2.4822,1.4169
4363,43.1257,45.1624,2.4821,1.4168
4364,43.1289,45.1643,2.482,1.4168
4365,43.132,45.1662,2.482,1.4167
4366,43.1351,45.168,2.4819,1.4166
4367,43.1383,45.1699,2.4818,1.4165
4368,43.1414,45.1717,2.4817,1.4165
4369,43.1446,45.1736,2.4817,1.4164
4370,43.1477,45.1754,2.4816,1.4163
4371,43.1508,45.1772,2.4815,1.4163
4372,43.154,45.179,2.4814,1.4162
4373,43.1571,45.1808,2.4814,1.4161
4374,43.1602,45.1826,2.4813,1.4161
4375,43.1634,45.1844,2.4812,1.416
4376,43.1665,45.1862,2.4812,1.4159
4377,43.1696,45.1879,2.4811,1.4159
4378,43.1727,45.1897,2.481,1.4158
4379,43.1759,45.1914,2.4809,1.4157
4380,43.179,45.1931,2.4809,1.4157
4381,43.1821,45.1949,2.4808,1.4156
4382,43.1853,45.1967,2.4807,1.4155
4383,43.1884,45.1986,2.4806,1.4154
4384,43.1915,45.2004,2.4806,1.4154
4385,43.1946,45.2023,2.4805,1.4153
4386,43.1977,45.2042,2.4804,1.4152
4387,43.2009,45.2061,2.4803,1.4152
4388,43.204,45.208,2.4803,1.4151
4389,43.2071,45.2099,2.4802,1.415
4390,43.2102,45.2118,2.4801,1.415
4391,43.2133,45.2137,2.48,1.4149
4392,43.2164,45.2156,2.48,1.4148
4393,43.2196,45.2175,2.4799,1.4148
4394,43.2227,45.2195,2.4798,1.4147
4395,43.2258,45.2214,2.4797,1.4146
4396,43.2289,45.2233,2.4797,1.4145
4397,43.232,45.2252,2.4796,1.4145
4398,43.2351,45.2272,2.4795,1.4144
4399,43.2382,45.2291,2.4794,1.4143
4400,43.2413,45.2311,2.4794,1.4143
4401,43.2445,45.233,2.4793,1.4142
4402,43.2476,45.2349,2.4792,1.4141
4403,43.2507,45.2369,2.4791,1.4141
4404,43.2538,45.2388,2.4791,1.414
4405,43.2569,45.2408,2.479,1.4139
4406,43.26,45.2427,2.4789,1.4139
4407,43.2631,45.2447,2.4788,1.4138
4408,43.2662,45.2466,2.4787,1.4137
4409,43.2693,45.2485,2.4787,1.4136
4410,43.2724,45.2505,2.4786,1.4136
4411,43.2755,45.2524,2.4785,1.4135
4412,43.2786,45.2544,2.4784,1.4134
4413,43.2817,45.2563,2.4784,1.4134
4414,43.2848,45.2583,2.4783,1.4133
4415,43.2879,45.2602,2.4782,1.4132
4416,43.291,45.2622,2.4781,1.4132
4417,43.2941,45.2641,2.4781,1.4131
4418,43.2972,45.266,2.478,1.413
4419,43.3003,45.268,2.4779,1.4129
4420,43.3034,45.2699,2.4778,1.4129
4421,43.3064,45.2719,2.4778,1.4128
4422,43.3095,45.2738,2.4777,1.4127
