t_h,dt_s,est_rel,n_accept
45.450000,60.00000000,5.128670e-09,3218
45.466667,60.00000000,5.122441e-09,3219
45.483333,60.00000000,5.116223e-09,3220
45.500000,60.00000000,5.110015e-09,3221
45.516667,60.00000000,5.103818e-09,3222
45.533333,60.00000000,5.097630e-09,3223
45.550000,60.00000000,5.091453e-09,3224
45.566667,60.00000000,5.085286e-09,3225
45.583333,60.00000000,5.079130e-09,3226
45.600000,60.00000000,5.072983e-09,3227
45.616667,60.00000000,5.066847e-09,3228
45.633333,60.00000000,5.060721e-09,3229
45.650000,60.00000000,5.054605e-09,3230
45.666667,60.00000000,5.048499e-09,3231
45.683333,60.00000000,5.042403e-09,3232
45.700000,60.00000000,5.036318e-09,3233
45.716667,60.00000000,5.030242e-09,3234
45.733333,60.00000000,5.024176e-09,3235
45.750000,60.00000000,5.018121e-09,3236
45.766667,60.00000000,5.012075e-09,3237
45.783333,60.00000000,5.006039e-09,3238
45.800000,60.00000000,5.000013e-09,3239
45.816667,60.00000000,4.993997e-09,3240
45.833333,60.00000000,4.987991e-09,3241
45.850000,60.00000000,4.981995e-09,3242
45.866667,60.00000000,4.976009e-09,3243
45.883333,60.00000000,4.970032e-09,3244
45.900000,60.00000000,4.964066e-09,3245
45.916667,60.00000000,4.958109e-09,3246
45.933333,60.00000000,4.952162e-09,3247
45.950000,60.00000000,4.946224e-09,3248
45.966667,60.00000000,4.940297e-09,3249
45.983333,60.00000000,4.934379e-09,3250
46.000000,60.00000000,4.928471e-09,3251
46.016667,60.00000000,4.922572e-09,3252
46.033333,60.00000000,4.916683e-09,3253
46.050000,60.00000000,4.910804e-09,3254
46.066667,60.00000000,4.904934e-09,3255
46.083333,60.00000000,4.899074e-09,3256
46.100000,60.00000000,4.893223e-09,3257
46.116667,60.00000000,4.887383e-09,3258
46.133333,60.00000000,4.881551e-09,3259
46.150000,60.00000000,4.875729e-09,3260
46.166667,60.00000000,4.869917e-09,3261
46.183333,60.00000000,4.864114e-09,3262
46.200000,60.00000000,4.858320e-09,3263
46.216667,60.00000000,4.852536e-09,3264
46.233333,60.00000000,4.846761e-09,3265
46.250000,60.00000000,4.840996e-09,3266
46.266667,60.00000000,4.835240e-09,3267
46.283333,60.00000000,4.829494e-09,3268
46.300000,60.00000000,4.823757e-09,3269
46.316667,60.00000000,4.818029e-09,3270
46.333333,60.00000000,4.812310e-09,3271
46.350000,60.00000000,4.806601e-09,3272
46.366667,60.00000000,4.800901e-09,3273
46.383333,60.00000000,4.795210e-09,3274
46.400000,60.00000000,4.789528e-09,3275
46.416667,60.00000000,4.783856e-09,3276
46.433333,60.00000000,4.778193e-09,3277
46.450000,60.00000000,4.772539e-09,3278
46.466667,60.00000000,4.766894e-09,3279
46.483333,60.00000000,4.761258e-09,3280
46.500000,60.00000000,4.755631e-09,3281
46.516667,60.00000000,4.750014e-09,3282
46.533333,60.00000000,4.744405e-09,3283
46.550000,60.00000000,4.738806e-09,3284
46.566667,60.00000000,4.733216e-09,3285
46.583333,60.00000000,4.727634e-09,3286
46.600000,60.00000000,4.722062e-09,3287
46.616667,60.00000000,4.716498e-09,3288
46.633333,60.00000000,4.710944e-09,3289
46.650000,60.00000000,4.705398e-09,3290
46.666667,60.00000000,4.699862e-09,3291
46.683333,60.00000000,4.694334e-09,3292
46.700000,60.00000000,4.688816e-09,3293
46.716667,60.00000000,4.683306e-09,3294
46.733333,60.00000000,4.677805e-09,3295
46.750000,60.00000000,4.672312e-09,3296
46.766667,60.00000000,4.666829e-09,3297
46.783333,60.00000000,4.661354e-09,3298
46.800000,60.00000000,4.655889e-09,3299
46.816667,60.00000000,4.650431e-09,3300
46.833333,60.00000000,4.644983e-09,3301
46.850000,60.00000000,4.639544e-09,3302
46.866667,60.00000000,4.634113e-09,3303
46.883333,60.00000000,4.628691e-09,3304
46.900000,60.00000000,4.623277e-09,3305
46.916667,60.00000000,4.617872e-09,3306
46.933333,60.00000000,4.612476e-09,3307
46.950000,60.00000000,4.607089e-09,3308
46.966667,60.00000000,4.601710e-09,3309
46.983333,60.00000000,4.596339e-09,3310
47.000000,60.00000000,4.590977e-09,3311
47.016667,60.00000000,4.585624e-09,3312
47.033333,60.00000000,4.580280e-09,3313
47.050000,60.00000000,4.574943e-09,3314
47.066667,60.00000000,4.569616e-09,3315
47.083333,60.00000000,4.564296e-09,3316
47.100000,60.00000000,4.558986e-09,3317
47.116667,60.00000000,4.553684e-09,3318
47.133333,60.00000000,4.548390e-09,3319
47.150000,60.00000000,4.543104e-09,3320
47.166667,60.00000000,4.537827e-09,3321
47.183333,60.00000000,4.532559e-09,3322
47.200000,60.00000000,4.527298e-09,3323
47.216667,60.00000000,4.522046e-09,3324
47.233333,60.00000000,4.516803e-09,3325
47.250000,60.00000000,4.511567e-09,3326
47.266667,60.00000000,4.506340e-09,3327
47.283333,60.00000000,4.501122e-09,3328
47.300000,60.00000000,4.495911e-09,3329
47.316667,60.00000000,4.490709e-09,3330
47.333333,60.00000000,4.485515e-09,3331
47.350000,60.00000000,4.480330e-09,3332
47.366667,60.00000000,4.475152e-09,3333
47.383333,60.00000000,4.469983e-09,3334
47.400000,60.00000000,4.464822e-09,3335
47.416667,60.00000000,4.459669e-09,3336
47.433333,60.00000000,4.454524e-09,3337
47.450000,60.00000000,4.449387e-09,3338
47.466667,60.00000000,4.444258e-09,3339
47.483333,60.00000000,4.439138e-09,3340
47.500000,60.00000000,4.434025e-09,3341
47.516667,60.00000000,4.428921e-09,3342
47.533333,60.00000000,4.423824e-09,3343
47.550000,60.00000000,4.418736e-09,3344
47.566667,60.00000000,4.413656e-09,3345
47.583333,60.00000000,4.408583e-09,3346
47.600000,60.00000000,4.403519e-09,3347
47.616667,60.00000000,4.398463e-09,3348
47.633333,60.00000000,4.393414e-09,3349
47.650000,60.00000000,4.388373e-09,3350
47.666667,60.00000000,4.383341e-09,3351
47.683333,60.00000000,4.378316e-09,3352
47.700000,60.00000000,4.373299e-09,3353
47.716667,60.00000000,4.368290e-09,3354
47.733333,60.00000000,4.363289e-09,3355
47.750000,60.00000000,4.358296e-09,3356
47.766667,60.00000000,4.353310e-09,3357
47.783333,60.00000000,4.348332e-09,3358
47.800000,60.00000000,4.343363e-09,3359
47.816667,60.00000000,4.338400e-09,3360
47.833333,60.00000000,4.333446e-09,3361
47.850000,60.00000000,4.328499e-09,3362
47.866667,60.00000000,4.323561e-09,3363
47.883333,60.00000000,4.318629e-09,3364
47.900000,60.00000000,4.313706e-09,3365
47.916667,60.00000000,4.308790e-09,3366
47.933333,60.00000000,4.303882e-09,3367
47.950000,60.00000000,4.298981e-09,3368
47.966667,60.00000000,4.294088e-09,3369
47.983333,60.00000000,4.289203e-09,3370
48.000000,60.00000000,4.284326e-09,3371
48.016667,60.00000000,4.279456e-09,3372
48.033333,60.00000000,4.274593e-09,3373
48.050000,60.00000000,4.269738e-09,3374
48.066667,60.00000000,4.264891e-09,3375
48.083333,60.00000000,4.260051e-09,3376
48.100000,60.00000000,4.255219e-09,3377
48.116667,60.00000000,4.250394e-09,3378
48.133333,60.00000000,4.245576e-09,3379
48.150000,60.00000000,4.240767e-09,3380
48.166667,60.00000000,4.235964e-09,3381
48.183333,60.00000000,4.231169e-09,3382
48.200000,60.00000000,4.226382e-09,3383
48.216667,60.00000000,4.221602e-09,3384
48.233333,60.00000000,4.216829e-09,3385
48.250000,60.00000000,4.212064e-09,3386
48.266667,60.00000000,4.207306e-09,3387
48.283333,60.00000000,4.202555e-09,3388
48.300000,60.00000000,4.197812e-09,3389
48.316667,60.00000000,4.193076e-09,3390
48.333333,60.00000000,4.188347e-09,3391
48.350000,60.00000000,4.183626e-09,3392
48.366667,60.00000000,4.178912e-09,3393
48.383333,60.00000000,4.174205e-09,3394
48.400000,60.00000000,4.169506e-09,3395
48.416667,60.00000000,4.164813e-09,3396
48.433333,60.00000000,4.160128e-09,3397
48.450000,60.00000000,4.185406e-09,3398
48.466667,60.00000000,4.180715e-09,3399
48.483333,60.00000000,4.176031e-09,3400
48.500000,60.00000000,4.171355e-09,3401
48.516667,60.00000000,4.166685e-09,3402
48.533333,60.00000000,4.162023e-09,3403
48.550000,60.00000000,4.157368e-09,3404
48.566667,60.00000000,4.152720e-09,3405
48.583333,60.00000000,4.148079e-09,3406
48.600000,60.00000000,4.143445e-09,3407
48.616667,60.00000000,4.138818e-09,3408
48.633333,60.00000000,4.134199e-09,3409
48.650000,60.00000000,4.129586e-09,3410
48.666667,60.00000000,4.124981e-09,3411
48.683333,60.00000000,4.120383e-09,3412
48.700000,60.00000000,4.115791e-09,3413
48.716667,60.00000000,4.111207e-09,3414
48.733333,60.00000000,4.106629e-09,3415
48.750000,60.00000000,4.102059e-09,3416
48.766667,60.00000000,4.097496e-09,3417
48.783333,60.00000000,4.092939e-09,3418
48.800000,60.00000000,4.088390e-09,3419
48.816667,60.00000000,4.083847e-09,3420
48.833333,60.00000000,4.079312e-09,3421
48.850000,60.00000000,4.074783e-09,3422
48.866667,60.00000000,4.070261e-09,3423
48.883333,60.00000000,4.065746e-09,3424
48.900000,60.00000000,4.061238e-09,3425
48.916667,60.00000000,4.056737e-09,3426
48.933333,60.00000000,4.052242e-09,3427
48.950000,60.00000000,4.047755e-09,3428
48.966667,60.00000000,4.043274e-09,3429
48.983333,60.00000000,4.038800e-09,3430
49.000000,60.00000000,4.034333e-09,3431
49.016667,60.00000000,4.029873e-09,3432
49.033333,60.00000000,4.025419e-09,3433
49.050000,60.00000000,4.020972e-09,3434
49.066667,60.00000000,4.016532e-09,3435
49.083333,60.00000000,4.012099e-09,3436
49.100000,60.00000000,4.007672e-09,3437
49.116667,60.00000000,4.003252e-09,3438
49.133333,60.00000000,3.998839e-09,3439
49.150000,60.00000000,3.994432e-09,3440
49.166667,60.00000000,3.990032e-09,3441
49.183333,60.00000000,3.985639e-09,3442
49.200000,60.00000000,3.981252e-09,3443
49.216667,60.00000000,3.976872e-09,3444
49.233333,60.00000000,3.972499e-09,3445
49.250000,60.00000000,3.968132e-09,3446
49.266667,60.00000000,3.963772e-09,3447
49.283333,60.00000000,3.959418e-09,3448
49.300000,60.00000000,3.955071e-09,3449
49.316667,60.00000000,3.950731e-09,3450
49.333333,60.00000000,3.946397e-09,3451
49.350000,60.00000000,3.942069e-09,3452
49.366667,60.00000000,3.937748e-09,3453
49.383333,60.00000000,3.933434e-09,3454
49.400000,60.00000000,3.929126e-09,3455
49.416667,60.00000000,3.924824e-09,3456
49.433333,60.00000000,3.920529e-09,3457
49.450000,60.00000000,3.916240e-09,3458
49.466667,60.00000000,3.911958e-09,3459
49.483333,60.00000000,3.907682e-09,3460
49.500000,60.00000000,3.903413e-09,3461
49.516667,60.00000000,3.899150e-09,3462
49.533333,60.00000000,3.894893e-09,3463
49.550000,60.00000000,3.890643e-09,3464
49.566667,60.00000000,3.886399e-09,3465
49.583333,60.00000000,3.882162e-09,3466
49.600000,60.00000000,3.877931e-09,3467
49.616667,60.00000000,3.873706e-09,3468
49.633333,60.00000000,3.869488e-09,3469
49.650000,60.00000000,3.865275e-09,3470
49.666667,60.00000000,3.861069e-09,3471
49.683333,60.00000000,3.856870e-09,3472
49.700000,60.00000000,3.852676e-09,3473
49.716667,60.00000000,3.848489e-09,3474
49.733333,60.00000000,3.844308e-09,3475
49.750000,60.00000000,3.840134e-09,3476
49.766667,60.00000000,3.835965e-09,3477
49.783333,60.00000000,3.831803e-09,3478
49.800000,60.00000000,3.827647e-09,3479
49.816667,60.00000000,3.823498e-09,3480
49.833333,60.00000000,3.819354e-09,3481
49.850000,60.00000000,3.815216e-09,3482
49.866667,60.00000000,3.811085e-09,3483
49.883333,60.00000000,3.806960e-09,3484
49.900000,60.00000000,3.802841e-09,3485
49.916667,60.00000000,3.798728e-09,3486
49.933333,60.00000000,3.794621e-09,3487
49.950000,60.00000000,3.790520e-09,3488
49.966667,60.00000000,3.786426e-09,3489
49.983333,60.00000000,3.782337e-09,3490
50.000000,60.00000000,3.778255e-09,3491
50.016667,60.00000000,3.774178e-09,3492
50.033333,60.00000000,3.770108e-09,3493
50.050000,60.00000000,3.766043e-09,3494
50.066667,60.00000000,3.761985e-09,3495
50.083333,60.00000000,3.757933e-09,3496
50.100000,60.00000000,3.753886e-09,3497
50.116667,60.00000000,3.749846e-09,3498
50.133333,60.00000000,3.745811e-09,3499
50.150000,60.00000000,3.741783e-09,3500
50.166667,60.00000000,3.737760e-09,3501
50.183333,60.00000000,3.733744e-09,3502
50.200000,60.00000000,3.729733e-09,3503
50.216667,60.00000000,3.725728e-09,3504
50.233333,60.00000000,3.721729e-09,3505
50.250000,60.00000000,3.717736e-09,3506
50.266667,60.00000000,3.713749e-09,3507
50.283333,60.00000000,3.709768e-09,3508
50.300000,60.00000000,3.705792e-09,3509
50.316667,60.00000000,3.701823e-09,3510
50.333333,60.00000000,3.697859e-09,3511
50.350000,60.00000000,3.693901e-09,3512
50.366667,60.00000000,3.689949e-09,3513
50.383333,60.00000000,3.686003e-09,3514
50.400000,60.00000000,3.682063e-09,3515
50.416667,60.00000000,3.678128e-09,3516
50.433333,60.00000000,3.674199e-09,3517
50.450000,60.00000000,3.670276e-09,3518
50.466667,60.00000000,3.666359e-09,3519
50.483333,60.00000000,3.662447e-09,3520
50.500000,60.00000000,3.658541e-09,3521
50.516667,60.00000000,3.654641e-09,3522
50.533333,60.00000000,3.650746e-09,3523
50.550000,60.00000000,3.646858e-09,3524
50.566667,60.00000000,3.642974e-09,3525
50.583333,60.00000000,3.639097e-09,3526
50.600000,60.00000000,3.635225e-09,3527
50.616667,60.00000000,3.631359e-09,3528
50.633333,60.00000000,3.627499e-09,3529
50.650000,60.00000000,3.623644e-09,3530
50.666667,60.00000000,3.619795e-09,3531
50.683333,60.00000000,3.615951e-09,3532
50.700000,60.00000000,3.612113e-09,3533
50.716667,60.00000000,3.608281e-09,3534
50.733333,60.00000000,3.604454e-09,3535
50.750000,60.00000000,3.600633e-09,3536
50.766667,60.00000000,3.596817e-09,3537
50.783333,60.00000000,3.593007e-09,3538
50.800000,60.00000000,3.589202e-09,3539
50.816667,60.00000000,3.585403e-09,3540
50.833333,60.00000000,3.581610e-09,3541
50.850000,60.00000000,3.577822e-09,3542
50.866667,60.00000000,3.574039e-09,3543
50.883333,60.00000000,3.570262e-09,3544
50.900000,60.00000000,3.566491e-09,3545
50.916667,60.00000000,3.562725e-09,3546
50.933333,60.00000000,3.558964e-09,3547
50.950000,60.00000000,3.555209e-09,3548
50.966667,60.00000000,3.551459e-09,3549
50.983333,60.00000000,3.547715e-09,3550
51.000000,60.00000000,3.543976e-09,3551
51.016667,60.00000000,3.540243e-09,3552
51.033333,60.00000000,3.536515e-09,3553
51.050000,60.00000000,3.532792e-09,3554
51.066667,60.00000000,3.529075e-09,3555
51.083333,60.00000000,3.525363e-09,3556
51.100000,60.00000000,3.521656e-09,3557
51.116667,60.00000000,3.517955e-09,3558
51.133333,60.00000000,3.514259e-09,3559
51.150000,60.00000000,3.510569e-09,3560
51.166667,60.00000000,3.506883e-09,3561
51.183333,60.00000000,3.503204e-09,3562
51.200000,60.00000000,3.499529e-09,3563
51.216667,60.00000000,3.495860e-09,3564
51.233333,60.00000000,3.492196e-09,3565
51.250000,60.00000000,3.488537e-09,3566
51.266667,60.00000000,3.484884e-09,3567
51.283333,60.00000000,3.481235e-09,3568
51.300000,60.00000000,3.477592e-09,3569
51.316667,60.00000000,3.473955e-09,3570
51.333333,60.00000000,3.470322e-09,3571
51.350000,60.00000000,3.466695e-09,3572
51.366667,60.00000000,3.463073e-09,3573
51.383333,60.00000000,3.459456e-09,3574
51.400000,60.00000000,3.455844e-09,3575
51.416667,60.00000000,3.452238e-09,3576
51.433333,60.00000000,3.448636e-09,3577
51.450000,60.00000000,3.445040e-09,3578
51.466667,60.00000000,3.441449e-09,3579
51.483333,60.00000000,3.437863e-09,3580
51.500000,60.00000000,3.434283e-09,3581
51.516667,60.00000000,3.430707e-09,3582
51.533333,60.00000000,3.427136e-09,3583
51.550000,60.00000000,3.423571e-09,3584
51.566667,60.00000000,3.420011e-09,3585
51.583333,60.00000000,3.416456e-09,3586
51.600000,60.00000000,3.412905e-09,3587
51.616667,60.00000000,3.409360e-09,3588
51.633333,60.00000000,3.405820e-09,3589
51.650000,60.00000000,3.402285e-09,3590
51.666667,60.00000000,3.398755e-09,3591
51.683333,60.00000000,3.395231e-09,3592
51.700000,60.00000000,3.391711e-09,3593
51.716667,60.00000000,3.388196e-09,3594
51.733333,60.00000000,3.384686e-09,3595
51.750000,60.00000000,3.381181e-09,3596
51.766667,60.00000000,3.377681e-09,3597
51.783333,60.00000000,3.374186e-09,3598
51.800000,60.00000000,3.370696e-09,3599
51.816667,60.00000000,3.367211e-09,3600
51.833333,60.00000000,3.363731e-09,3601
51.850000,60.00000000,3.360256e-09,3602
51.866667,60.00000000,3.356786e-09,3603
51.883333,60.00000000,3.353321e-09,3604
51.900000,60.00000000,3.349861e-09,3605
51.916667,60.00000000,3.346405e-09,3606
51.933333,60.00000000,3.342955e-09,3607
51.950000,60.00000000,3.339509e-09,3608
51.966667,60.00000000,3.336068e-09,3609
51.983333,60.00000000,3.332632e-09,3610
52.000000,60.00000000,3.329201e-09,3611
52.016667,60.00000000,3.325775e-09,3612
52.033333,60.00000000,3.322354e-09,3613
52.050000,60.00000000,3.318937e-09,3614
52.066667,60.00000000,3.315526e-09,3615
52.083333,60.00000000,3.312119e-09,3616
52.100000,60.00000000,3.308717e-09,3617
52.116667,60.00000000,3.305320e-09,3618
52.133333,60.00000000,3.301927e-09,3619
52.150000,60.00000000,3.298540e-09,3620
52.166667,60.00000000,3.295157e-09,3621
52.183333,60.00000000,3.291779e-09,3622
52.200000,60.00000000,3.288406e-09,3623
52.216667,60.00000000,3.285037e-09,3624
52.233333,60.00000000,3.281673e-09,3625
52.250000,60.00000000,3.278314e-09,3626
52.266667,60.00000000,3.274960e-09,3627
52.283333,60.00000000,3.271610e-09,3628
52.300000,60.00000000,3.268265e-09,3629
52.316667,60.00000000,3.264925e-09,3630
52.333333,60.00000000,3.261589e-09,3631
52.350000,60.00000000,3.258258e-09,3632
52.366667,60.00000000,3.254932e-09,3633
52.383333,60.00000000,3.251611e-09,3634
52.400000,60.00000000,3.248294e-09,3635
52.416667,60.00000000,3.244981e-09,3636
52.433333,60.00000000,3.241674e-09,3637
52.450000,60.00000000,3.238371e-09,3638
52.466667,60.00000000,3.235073e-09,3639
52.483333,60.00000000,3.231779e-09,3640
52.500000,60.00000000,3.228490e-09,3641
52.516667,60.00000000,3.225205e-09,3642
52.533333,60.00000000,3.221925e-09,3643
52.550000,60.00000000,3.218650e-09,3644
52.566667,60.00000000,3.215379e-09,3645
52.583333,60.00000000,3.212113e-09,3646
52.600000,60.00000000,3.208852e-09,3647
52.616667,60.00000000,3.205594e-09,3648
52.633333,60.00000000,3.202342e-09,3649
52.650000,60.00000000,3.199094e-09,3650
52.666667,60.00000000,3.195851e-09,3651
52.683333,60.00000000,3.192612e-09,3652
52.700000,60.00000000,3.189377e-09,3653
52.716667,60.00000000,3.186147e-09,3654
52.733333,60.00000000,3.182922e-09,3655
52.750000,60.00000000,3.179701e-09,3656
52.766667,60.00000000,3.176484e-09,3657
52.783333,60.00000000,3.173273e-09,3658
52.800000,60.00000000,3.170065e-09,3659
52.816667,60.00000000,3.166862e-09,3660
52.833333,60.00000000,3.163663e-09,3661
52.850000,60.00000000,3.160469e-09,3662
52.866667,60.00000000,3.157279e-09,3663
52.883333,60.00000000,3.154094e-09,3664
52.900000,60.00000000,3.150913e-09,3665
52.916667,60.00000000,3.147737e-09,3666
52.933333,60.00000000,3.144565e-09,3667
52.950000,60.00000000,3.141397e-09,3668
52.966667,60.00000000,3.138234e-09,3669
52.983333,60.00000000,3.135075e-09,3670
53.000000,60.00000000,3.131920e-09,3671
53.016667,60.00000000,3.128770e-09,3672
53.033333,60.00000000,3.125624e-09,3673
53.050000,60.00000000,3.122483e-09,3674
53.066667,60.00000000,3.119346e-09,3675
53.083333,60.00000000,3.116213e-09,3676
53.100000,60.00000000,3.113084e-09,3677
53.116667,60.00000000,3.109960e-09,3678
53.133333,60.00000000,3.106840e-09,3679
53.150000,60.00000000,3.103725e-09,3680
53.166667,60.00000000,3.100614e-09,3681
53.183333,60.00000000,3.097507e-09,3682
53.200000,60.00000000,3.094404e-09,3683
53.216667,60.00000000,3.091306e-09,3684
53.233333,60.00000000,3.088211e-09,3685
53.250000,60.00000000,3.085122e-09,3686
53.266667,60.00000000,3.082036e-09,3687
53.283333,60.00000000,3.078955e-09,3688
53.300000,60.00000000,3.075877e-09,3689
53.316667,60.00000000,3.072804e-09,3690
53.333333,60.00000000,3.069736e-09,3691
53.350000,60.00000000,3.066671e-09,3692
53.366667,60.00000000,3.063611e-09,3693
53.383333,60.00000000,3.060555e-09,3694
53.400000,60.00000000,3.057503e-09,3695
53.416667,60.00000000,3.054455e-09,3696
53.433333,60.00000000,3.051412e-09,3697
53.450000,60.00000000,3.048372e-09,3698
53.466667,60.00000000,3.045337e-09,3699
53.483333,60.00000000,3.042306e-09,3700
53.500000,60.00000000,3.039279e-09,3701
53.516667,60.00000000,3.036257e-09,3702
53.533333,60.00000000,3.033238e-09,3703
53.550000,60.00000000,3.030224e-09,3704
53.566667,60.00000000,3.027213e-09,3705
53.583333,60.00000000,3.024207e-09,3706
53.600000,60.00000000,3.021205e-09,3707
53.616667,60.00000000,3.018207e-09,3708
53.633333,60.00000000,3.015213e-09,3709
53.650000,60.00000000,3.012223e-09,3710
53.666667,60.00000000,3.009237e-09,3711
53.683333,60.00000000,3.006255e-09,3712
53.700000,60.00000000,3.003278e-09,3713
53.716667,60.00000000,3.000304e-09,3714
53.733333,60.00000000,2.997335e-09,3715
53.750000,60.00000000,2.994369e-09,3716
53.766667,60.00000000,2.991408e-09,3717
53.783333,60.00000000,2.988450e-09,3718
53.800000,60.00000000,2.985497e-09,3719
53.816667,60.00000000,2.982547e-09,3720
53.833333,60.00000000,2.979602e-09,3721
53.850000,60.00000000,2.976661e-09,3722
53.866667,60.00000000,2.973723e-09,3723
53.883333,60.00000000,2.970790e-09,3724
53.900000,60.00000000,2.967860e-09,3725
53.916667,60.00000000,2.964935e-09,3726
53.933333,60.00000000,2.962013e-09,3727
53.950000,60.00000000,2.959096e-09,3728
53.966667,60.00000000,2.956182e-09,3729
53.983333,60.00000000,2.953273e-09,3730
54.000000,60.00000000,2.950367e-09,3731
54.016667,60.00000000,2.947465e-09,3732
54.033333,60.00000000,2.944567e-09,3733
54.050000,60.00000000,2.941673e-09,3734
54.066667,60.00000000,2.938783e-09,3735
54.083333,60.00000000,2.935897e-09,3736
54.100000,60.00000000,2.933015e-09,3737
54.116667,60.00000000,2.930137e-09,3738
54.133333,60.00000000,2.927262e-09,3739
54.150000,60.00000000,2.924392e-09,3740
54.166667,60.00000000,2.921525e-09,3741
54.183333,60.00000000,2.918662e-09,3742
54.200000,60.00000000,2.915803e-09,3743
54.216667,60.00000000,2.912948e-09,3744
54.233333,60.00000000,2.910097e-09,3745
54.250000,60.00000000,2.907250e-09,3746
54.266667,60.00000000,2.904406e-09,3747
54.283333,60.00000000,2.901566e-09,3748
54.300000,60.00000000,2.898730e-09,3749
54.316667,60.00000000,2.895898e-09,3750
54.333333,60.00000000,2.893070e-09,3751
54.350000,60.00000000,2.890245e-09,3752
54.366667,60.00000000,2.887425e-09,3753
54.383333,60.00000000,2.884608e-09,3754
54.400000,60.00000000,2.881795e-09,3755
54.416667,60.00000000,2.878985e-09,3756
54.433333,60.00000000,2.876180e-09,3757
54.450000,60.00000000,2.873378e-09,3758
54.466667,60.00000000,2.870580e-09,3759
54.483333,60.00000000,2.867785e-09,3760
54.500000,60.00000000,2.864995e-09,3761
54.516667,60.00000000,2.862208e-09,3762
54.533333,60.00000000,2.859425e-09,3763
54.550000,60.00000000,2.856645e-09,3764
54.566667,60.00000000,2.853870e-09,3765
54.583333,60.00000000,2.851098e-09,3766
54.600000,60.00000000,2.848329e-09,3767
54.616667,60.00000000,2.845565e-09,3768
54.633333,60.00000000,2.842804e-09,3769
54.650000,60.00000000,2.840047e-09,3770
54.666667,60.00000000,2.837293e-09,3771
54.683333,60.00000000,2.834543e-09,3772
54.700000,60.00000000,2.831797e-09,3773
54.716667,60.00000000,2.829055e-09,3774
54.733333,60.00000000,2.826316e-09,3775
54.750000,60.00000000,2.823581e-09,3776
54.766667,60.00000000,2.820849e-09,3777
54.783333,60.00000000,2.818121e-09,3778
54.800000,60.00000000,2.815397e-09,3779
54.816667,60.00000000,2.812676e-09,3780
54.833333,60.00000000,2.809959e-09,3781
54.850000,60.00000000,2.807245e-09,3782
54.866667,60.00000000,2.804536e-09,3783
54.883333,60.00000000,2.801829e-09,3784
54.900000,60.00000000,2.799127e-09,3785
54.916667,60.00000000,2.796428e-09,3786
54.933333,60.00000000,2.793732e-09,3787
54.950000,60.00000000,2.791040e-09,3788
54.966667,60.00000000,2.788352e-09,3789
54.983333,60.00000000,2.785667e-09,3790
55.000000,60.00000000,2.782986e-09,3791
55.016667,60.00000000,2.780308e-09,3792
55.033333,60.00000000,2.777634e-09,3793
55.050000,60.00000000,2.774964e-09,3794
55.066667,60.00000000,2.772297e-09,3795
55.083333,60.00000000,2.769633e-09,3796
55.100000,60.00000000,2.766973e-09,3797
55.116667,60.00000000,2.764317e-09,3798
55.133333,60.00000000,2.761664e-09,3799
55.150000,60.00000000,2.759014e-09,3800
55.166667,60.00000000,2.756368e-09,3801
55.183333,60.00000000,2.753726e-09,3802
55.200000,60.00000000,2.751087e-09,3803
55.216667,60.00000000,2.748451e-09,3804
55.233333,60.00000000,2.745819e-09,3805
55.250000,60.00000000,2.743191e-09,3806
55.266667,60.00000000,2.740566e-09,3807
55.283333,60.00000000,2.737944e-09,3808
55.300000,60.00000000,2.735326e-09,3809
55.316667,60.00000000,2.732711e-09,3810
55.333333,60.00000000,2.730100e-09,3811
55.350000,60.00000000,2.727492e-09,3812
55.366667,60.00000000,2.724887e-09,3813
55.383333,60.00000000,2.722287e-09,3814
55.400000,60.00000000,2.719689e-09,3815
55.416667,60.00000000,2.717095e-09,3816
55.433333,60.00000000,2.714504e-09,3817
55.450000,60.00000000,2.711917e-09,3818
55.466667,60.00000000,2.709333e-09,3819
55.483333,60.00000000,2.706752e-09,3820
55.500000,60.00000000,2.704175e-09,3821
55.516667,60.00000000,2.701601e-09,3822
55.533333,60.00000000,2.699031e-09,3823
55.550000,60.00000000,2.696463e-09,3824
55.566667,60.00000000,2.693900e-09,3825
55.583333,60.00000000,2.691339e-09,3826
55.600000,60.00000000,2.688782e-09,3827
55.616667,60.00000000,2.686229e-09,3828
55.633333,60.00000000,2.683678e-09,3829
55.650000,60.00000000,2.681131e-09,3830
55.666667,60.00000000,2.678588e-09,3831
55.683333,60.00000000,2.676047e-09,3832
55.700000,60.00000000,2.673510e-09,3833
55.716667,60.00000000,2.670977e-09,3834
55.733333,60.00000000,2.668446e-09,3835
55.750000,60.00000000,2.665919e-09,3836
55.766667,60.00000000,2.663395e-09,3837
55.783333,60.00000000,2.660875e-09,3838
55.800000,60.00000000,2.658357e-09,3839
55.816667,60.00000000,2.655843e-09,3840
55.833333,60.00000000,2.653333e-09,3841
55.850000,60.00000000,2.650825e-09,3842
55.866667,60.00000000,2.648321e-09,3843
55.883333,60.00000000,2.645820e-09,3844
55.900000,60.00000000,2.643323e-09,3845
55.916667,60.00000000,2.640828e-09,3846
55.933333,60.00000000,2.638337e-09,3847
55.950000,60.00000000,2.635849e-09,3848
55.966667,60.00000000,2.633364e-09,3849
55.983333,60.00000000,2.630883e-09,3850
56.000000,60.00000000,2.628405e-09,3851
56.016667,60.00000000,2.625930e-09,3852
